company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
2779,,,,2779,THAKRAL,Thakral Services (India) Limited,BSE
2780,,,,2780,RUCHINFRA,Ruchi Infrastructure Ltd,BSE
2781,,,,2781,GOLDLEG,Golden Legand Leasing & Finance Ltd,BSE
2782,,,,2782,VJTFEDU,VJTF Eduservices Limited,BSE
2783,,,,2783,VOLLF,Voltaire Leasing & Finance Ltd.,BSE
2784,,,,2784,NETLINK,Netlink Solutions (India) Ltd.,BSE
2785,,,,2785,TRILIANCE,TRILIANCE POLYMERS LIMITED,BSE
2786,,,,2786,LANCORHOL,Lancor Holdings Ltd.,BSE
2787,,,,2787,INDINFO,Indian Infotech And Software Ltd.,BSE
2788,,,,2788,BANASFN,Banas Finance Limited,BSE
2789,,,,2789,VISAKAIND,Visaka Industries Ltd.,BSE
2790,,,,2790,INFOMEDIA,Infomedia Press Limited,BSE
2791,,,,2791,HATHWAYB,Hathway Bhawani Cabletel & Datacom,BSE
2792,,,,2792,GUFICBIO,Gufic BioSciences Ltd.,BSE
2793,,,,2793,PHOTON,Photon Capital Advisors Ltd,BSE
2794,,,,2794,OSWALEA,Oswal Leasing Ltd.,BSE
2795,,,,2795,GRPLTD,GRP Limited,BSE
2796,,,,2796,INDAG,Indag Rubber Ltd.,BSE
2797,,,,2797,MMRUBBR-B,M.M. Rubber Company Ltd.,BSE
2798,,,,2798,PTL,PTL Enterprises Ltd,BSE
2799,,,,2799,TVSSRICHAK,TVS Srichakra Ltd.,BSE
2800,,,,2800,SEL,Sanathnagar Enterprises Limited,BSE
2801,,,,2801,BENARAS,Benares Hotels Ltd,BSE
2802,,,,2802,BHAGWOX,Bhagwati Oxygen Ltd.,BSE
2803,,,,2803,BOMOXY-B1,BOMBAY OXYGEN INVESTMENTS LIMITED,BSE
2804,,,,2804,CRAVATEX,Cravatex Ltd.,BSE
2805,,,,2805,BERGEPAINT,Berger Paints India Ltd,BSE
2806,,,,2806,CAPRIHANS,Caprihans India Ltd.,BSE
2807,,,,2807,GRAPHITE,Graphite India Ltd.,BSE
2808,,,,2808,ITDCEM,ITD Cementation India Ltd,BSE
2809,,,,2809,EMPIND,Empire Industries Ltd.,BSE
2810,,,,2810,GRAVISSHO,Graviss Hospitality Ltd,BSE
2811,,,,2811,GARFIBRES,GARWARE TECHNICAL FIBRES LIMITED,BSE
2812,,,,2812,GARWAMAR,Garware Marine Industries Ltd.,BSE
2813,,,,2813,GOACARBON,Goa Carbon Ltd.,BSE
2814,,,,2814,HARDCAS,Hardcastle & Waud Mfg. Co. Ltd.,BSE
2815,,,,2815,HEG,HEG Ltd.,BSE
2816,,,,2816,HINDCOMPOS,Hindustan Composites Ltd,BSE
2817,,,,2817,ZHINDHSG,Hindustan Housing Co. Ltd.,BSE
2818,,,,2818,HIL,HIL Limited,BSE
2819,,,,2819,INDIANCARD,Indian Card Clothing Ltd,BSE
2820,,,,2820,INTLCONV,International Conveyors Ltd.,BSE
2821,,,,2821,JAYSREETEA,Jay Shree Tea & Industries Ltd.,BSE
2822,,,,2822,KOTIC,Kothari Industrial Corpn. Ltd.,BSE
2823,,,,2823,MODRNSH,Modern Shares and Stockbrokers Ltd.,BSE
2824,,,,2824,OSEASPR,Oseaspre Consultants Ltd.,BSE
2825,,,,2825,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,BSE
2826,,,,2826,PREMSYN,Premier Synthetics Ltd.,BSE
2827,,,,2827,RJSHAH,R.J. Shah & Co. Ltd.,BSE
2828,,,,2828,SHAHCON,Shah Construction Co. Ltd.,BSE
2829,,,,2829,SHALPAINTS,Shalimar Paints Ltd.,BSE
2830,,,,2830,SINNAR,Sinnar Bidi Udyog Ltd.,BSE
2831,,,,2831,HINDMILL,Hindoostan Mills Ltd.,BSE
2832,,,,2832,ZSOUTGAS,Southern Gas Ltd.,BSE
2833,,,,2833,TECHCON,Technojet Consultants Ltd.,BSE
2834,,,,2834,SUPREMEIND,Supreme Industries Ltd.,BSE
2835,,,,2835,THACKER,Thacker & Co. Ltd.,BSE
2836,,,,2836,UPHOT,U.P. Hotels Ltd.,BSE
2837,,,,2837,VSTIND,VST Industries Ltd.,BSE
2838,,,,2838,SWASTIVI,Swasti Vinayaka Synthetics Ltd.,BSE
2839,,,,2839,MADHUSE,Madhusudan Securities Ltd,BSE
2840,,,,2840,YAMNINV,Yamini Investments Company Limited,BSE
2841,,,,2841,PREMCAP,Premier Capital Services Ltd.,BSE
2842,,,,2842,ZMILGFIN,MILGREY FINANCE & INVESTMENT LTD,BSE
2843,,,,2843,JINDRILL,Jindal Drilling & Industries Ltd.,BSE
2844,,,,2844,KUSUMEL,Kusam Electrical Industies Ltd.,BSE
2845,,,,2845,JUMBFNL,Jumbo Finance Ltd.,BSE
2846,,,,2846,SAKTHIFIN,Sakthi Finance Ltd.,BSE
2847,,,,2847,EASYFIN,EASY FINCORP LIMITED,BSE
2848,,,,2848,SATINDLTD,Sat Industries Ltd,BSE
2849,,,,2849,JMDVL,JMD Ventures Limited,BSE
2850,,,,2850,TVOLCON,Tivoli Construction Ltd.,BSE
2851,,,,2851,SHIVATEX,Shiva Texyarn Ltd.,BSE
2852,,,,2852,VBDESAI,V.B.Desai Financial Services Ltd,BSE
2853,,,,2853,QUADRANT,Quadrant Televentures Limited,BSE
2854,,,,2854,1STCUS,First Custodian Fund (India) Ltd.,BSE
2855,,,,2855,KAMANWALA,Kamanwala Housing Construction Ltd,BSE
2856,,,,2856,WSFX,WSFX Global Pay Limited,BSE
2857,,,,2857,ANJANIFOODS,Anjani Foods Limited,BSE
2858,,,,2858,RKDAGRRTL,RKD AGRI & RETAIL LIMITED,BSE
2859,,,,2859,PARSHWANA,Parshwanath Corporation Limited,BSE
2860,,,,2860,RAJVI,RAJVI LOGITRADE LIMITED,BSE
2861,,,,2861,MILLENNIUM,Millennium Online Solutions (India) Ltd,BSE
2862,,,,2862,ICDSLTD,ICDS Ltd.,BSE
2863,,,,2863,CANFINHOME,Can Fin Homes Ltd.,BSE
2864,,,,2864,MUNCAPM,Munoth Capital Market Ltd,BSE
2865,,,,2865,IVC,IL & FS Investment Managers Ltd.,BSE
2866,,,,2866,SHRIRAMFIN,Shriram Finance Limited,BSE
2867,,,,2867,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,BSE
2868,,,,2868,BOMTALKIES,BOMBAY TALKIES LIMITED,BSE
2869,,,,2869,SAGARSYST,Sagar Systech Ltd.,BSE
2870,,,,2870,IDINFO,ID INFO BUSINESS SERVICES LTD.,BSE
2871,,,,2871,VLSFINANCE,VLS Finance Limited,BSE
2872,,,,2872,INDCEMCAP,India Cements Capital Limited,BSE
2873,,,,2873,ADMANUM,AD-Manum Finance Ltd,BSE
2874,,,,2874,MEHIF,Mehta Integrated Finance Ltd.,BSE
2875,,,,2875,INTRGLB,Inter Globe Finance Ltd.,BSE
2876,,,,2876,MCLTD,MUNOTH COMMUNICATION LIMITED,BSE
2877,,,,2877,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,BSE
2878,,,,2878,CREST,CREST VENTURES LIMITED,BSE
2879,,,,2879,VAKRANGEE,Vakrangee Limited,BSE
2880,,,,2880,GUJCRED,Gujarat Credit Corporation Ltd.,BSE
2881,,,,2881,SYLPH,Sylph Technologies Ltd,BSE
2882,,,,2882,DHARFIN,Dharani Finance Ltd.,BSE
2883,,,,2883,ALEXANDER,Alexander Stamps And Coin Limited,BSE
2884,,,,2884,INDBANK,Indbank Merchant Banking Services L,BSE
2885,,,,2885,SHRYDUS,SHRYDUS INDUSTRIES LIMITED,BSE
2886,,,,2886,BHARAT,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LIMITED,BSE
2887,,,,2887,CAPTRUST,Capital Trust Ltd.,BSE
2888,,,,2888,USHAKIRA,Ushakiran Finance Ltd.,BSE
2889,,,,2889,VIVOBIOT,Vivo Bio tech Ltd.,BSE
2890,,,,2890,VEERHEALTH,Veerhealth Care Limited,BSE
2891,,,,2891,PANINDIAC,Pan India Corporation Ltd,BSE
2892,,,,2892,SAHARAHOUS,Sahara HousingFina Corporation Ltd.,BSE
2893,,,,2893,NDASEC,NDA Securities ltd.,BSE
2894,,,,2894,SUPRATRE,Supra Trends Limited,BSE
2895,,,,2895,GSBFIN,GSB Finance Ltd.,BSE
2896,,,,2896,MORARKFI,Morarka Finance Ltd.,BSE
2897,,,,2897,MONARCH,Monarch Networth Capital Limited,BSE
2898,,,,2898,PROFINC,Pro Fin Capital Services Ltd,BSE
2899,,,,2899,TIMESGTY,Times Guaranty Ltd.,BSE
2900,,,,2900,SANCF,Sanchay Finvest Ltd,BSE
2901,,,,2901,SODFC,Som Datt Finance Corporation Ltd.,BSE
2902,,,,2902,SAVFI,Savani Financials Ltd.,BSE
2903,,,,2903,BEFOUNDMOL,BEFOUND MOVEMENT LIMITED,BSE
2904,,,,2904,AVONMORE,Avonmore Capital & Management Services Limited,BSE
2905,,,,2905,LIBORDFIN,Libord Finance Limited,BSE
2906,,,,2906,YASHMGM,Yash Management & Satellite Ltd.,BSE
2907,,,,2907,ARIHANTCAP,Arihant Capital Markets Ltd.,BSE
2908,,,,2908,ISLCONSUL,ISL Consulting Ltd,BSE
2909,,,,2909,DCMFINSERV,DCM Financial Services Ltd.,BSE
2910,,,,2910,RRFIN,R.R.Financial Consultants Ltd.,BSE
2911,,,,2911,FEDDERSHOL,FEDDERS HOLDING LIMITED,BSE
2912,,,,2912,SAMBHAAV,Sambhaav Media Ltd.,BSE
2913,,,,2913,DUGARHOU,Dugar Housing Developments Limited,BSE
2914,,,,2914,DJSSS,DJS Stock & Shares Ltd.,BSE
2915,,,,2915,OMEGAIN,Omega Interactive Technologies Ltd.,BSE
2916,,,,2916,SUGALDAM,Sugal & Damani Share Brokers Ltd.,BSE
2917,,,,2917,NETTLINX,Nettlinx Ltd.,BSE
2918,,,,2918,PREMCAPM,Premium Capital Market & Investment,BSE
2919,,,,2919,BGIL,BGIL Films & Technologies Ltd,BSE
2920,,,,2920,SCANSTL,Scan Steels Limited,BSE
2921,,,,2921,GICHSGFIN,GIC Housing Finance Ltd.,BSE
2922,,,,2922,MATHEWE,Mathew Easow Research Securities Lt,BSE
2923,,,,2923,AJCON,Ajcon Global Services Ltd.,BSE
2924,,,,2924,CHRTEDCA,Chartered Capital & Investment Ltd.,BSE
2925,,,,2925,STANCAP,Standard Capital Markets Ltd.,BSE
2926,,,,2926,YOGI,YOGI LIMITED,BSE
2927,,,,2927,CUBIFIN,Cubical Financial Services Ltd.,BSE
2928,,,,2928,RELICTEC,Relic Technologies Ltd.,BSE
2929,,,,2929,NIMBSPROJ,Nimbus Projects Limited,BSE
2930,,,,2930,INVIGO,Invigorated Business Consulting Limited,BSE
2931,,,,2931,BAIDFIN,BAID FINSERV LIMITED,BSE
2932,,,,2932,VIPULLTD,Vipul Limited,BSE
2933,,,,2933,KZLFIN,K.Z.Leasing & Finance Ltd.,BSE
2934,,,,2934,AVASARA,Avasara Finance Limited,BSE
2935,,,,2935,PASUFIN,Pasupati Fincap Ltd.,BSE
2936,,,,2936,MEHSECU,Mehta Securities Ltd.,BSE
2937,,,,2937,MEHTAHG,Mehta Housing Finance Ltd.,BSE
2938,,,,2938,UGROCAP,UGRO CAPITAL LIMITED,BSE
2939,,,,2939,SAHLIBHFI,Shalibhadra Finance Ltd.,BSE
2940,,,,2940,ABIRAFN,Abirami Financial Services (India),BSE
2941,,,,2941,MANSIFIN,Mansi Finance (Chennai) Ltd,BSE
2942,,,,2942,SEVENHILL,Seven Hill Industries Limited,BSE
2943,,,,2943,AASTAFIN,Aastamangalam Finance Limited,BSE
2944,,,,2944,MUTHOOTCAP,Muthoot Capital Services Ltd.,BSE
2945,,,,2945,MASTERTR,Master Trust Ltd.,BSE
2946,,,,2946,ZNILKENG,Nilkanth Engineering Ltd.,BSE
2947,,,,2947,EFCIL,EFC (I) LIMITED,BSE
2948,,,,2948,SOBME,Sobhagya Merchantile Ltd.,BSE
2949,,,,2949,CNIRESLTD,CNI Research Ltd,BSE
2950,,,,2950,ZSARACOM,Saraswati Commercial (India) Ltd.,BSE
2951,,,,2951,WINROC,Winro Commercial (India) Ltd.,BSE
2952,,,,2952,NDMETAL,N.D.Metal Industries Ltd,BSE
2953,,,,2953,BANGANGA,BANGANGA PAPER INDUSTRIES LIMITED,BSE
2954,,,,2954,VEGA,VEGA JEWELLERS LIMITED,BSE
2955,,,,2955,KAPILCO,Kapil Cotex  Ltd.,BSE
2956,,,,2956,TCC,TCC CONCEPT LIMITED,BSE
2957,,,,2957,ROYALIND,Royal India Corporation Limited,BSE
2958,,,,2958,LUHARUKA,Luharuka Media & Infra Limited,BSE
2959,,,,2959,SHYAM,Ventura Guaranty Ltd.,BSE
2960,,,,2960,ZSANMCOM,Sanmitra Commercial Ltd.,BSE
2961,,,,2961,WARDHEALTH,WARDWIZARD HEALTHCARE LIMITED,BSE
2962,,,,2962,VISVEN,VISHVPRABHA VENTURES LIMITED,BSE
2963,,,,2963,MRUTR,Mrugesh Trading Ltd.,BSE
2964,,,,2964,DECNGOLD,Deccan Gold Mines Ltd.,BSE
2965,,,,2965,UPL,UPL Limited,BSE
2966,,,,2966,NIBEORD,Nibe Ordnance and Maritime Limited,BSE
2967,,,,2967,CRANESSOFT,Cranes Software International Ltd.,BSE
2968,,,,2968,SAICOM,Saianand Commercial Limited,BSE
2969,,,,2969,EY,EYANTRA VENTURES LIMITED,BSE
2970,,,,2970,TRIPR,Triochem Products Ltd.,BSE
2971,,,,2971,NIDHGRN,Nidhi Granites Limited,BSE
2972,,,,2972,AVIVA,Aviva Industries Limited,BSE
2973,,,,2973,ROSEMER,Rose Merc.Limited,BSE
2974,,,,2974,TWIROST,Twin Roses Trades & Agencies Ltd.,BSE
2975,,,,2975,SIGIND,Signet Industries Limited,BSE
2976,,,,2976,KAJALSY,Kajal Synthetics and Silk Mills Ltd,BSE
2977,,,,2977,AVANCE,Avance Technologies Ltd.,BSE
2978,,,,2978,MLINDLTD,M LAKHAMSI INDUSTRIES LIMITED,BSE
2979,,,,2979,TERRAREAL,Terraform Realstate Limited,BSE
2980,,,,2980,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,BSE
2981,,,,2981,ABANSENT,ABans Enterprises Limited,BSE
2982,,,,2982,CAPRICORN,Capricorn Systems Global Solutions Ltd.,BSE
2983,,,,2983,VAMA,Vama Industries Limited,BSE
2984,,,,2984,SUNTECK,Sunteck Realty Ltd,BSE
2985,,,,2985,BENTCOM,Bentley Commercial Enterprises Ltd.,BSE
2986,,,,2986,SILVERO,Silver oak Commercial Ltd.,BSE
2987,,,,2987,CLASELE,Classic Electricals Ltd.,BSE
2988,,,,2988,PRISMMEDI,Prism Medico and Pharmacy Ltd.,BSE
2989,,,,2989,SPVGLOBAL,SPV GLOBAL TRADING LIMITED,BSE
2990,,,,2990,VERITAS,Veritas (India) Limited,BSE
2991,,,,2991,JAYTEX,Jaybharat Textiles And Real Estate Limited,BSE
2992,,,,2992,JAICORPLTD,Jai Corp Limited,BSE
2993,,,,2993,ZNIVITRD,Nivi Trading Ltd.,BSE
2994,,,,2994,ASHCAP,Ashirwad Capital Ltd.,BSE
2995,,,,2995,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,BSE
2996,,,,2996,BAJGLOB,Bajaj Global Ltd,BSE
2997,,,,2997,MMWL,Media Matrix Worldwide Ltd.,BSE
2998,,,,2998,TASHIND,Tashi India Ltd.,BSE
2999,,,,2999,AUTOINT,Autoriders International Ltd,BSE
3000,,,,3000,NNTL,N2N Technologies Limited,BSE
3001,,,,3001,ZSPEEDCO,Speedage Commercials Ltd.,BSE
3002,,,,3002,BHAGYANGR,Bhagyanagar India Limited,BSE
3003,,,,3003,SHANTAI,Shantai Industries Limited,BSE
3004,,,,3004,CHMBBRW,Chambal Breweries & Distilleries Li,BSE
3005,,,,3005,ZMANSOON,Mansoon Trading Co. Ltd.,BSE
3006,,,,3006,SGMART,SG MART LIMITED,BSE
3007,,,,3007,CESL,CES Limited,BSE
3008,,,,3008,ARAVALIS,Aravali Securities & Finance Ltd.,BSE
3009,,,,3009,YASTF,Yash Trading & Finance Ltd.,BSE
3010,,,,3010,SWORDEDGE,Sword-Edge Commercials Limited,BSE
3011,,,,3011,CUPIDALBV,CUPID BREWERIES AND DISTILLERIES LIMITED,BSE
3012,,,,3012,ZSHERAPR,Sheraton Properties & Finance Ltd.,BSE
3013,,,,3013,MAGANTR,Magnanimous Trade & Finance Ltd.,BSE
3014,,,,3014,CRESSAN,Cressanda Solutions Ltd.,BSE
3015,,,,3015,STARTECK,STARTECK FINANCE LIMITED,BSE
3016,,,,3016,SHARDUL,Shardul Securities Ltd.,BSE
3017,,,,3017,SERA,SERA INVESTMENTS & FINANCE INDIA LIMITED,BSE
3018,,,,3018,BENGALS,Bengal Steel Industries Ltd.,BSE
3019,,,,3019,IPOWER,i Power Solutions India Ltd.,BSE
3020,,,,3020,UNIWSEC,Uniworth Securities Limited,BSE
3021,,,,3021,MERCTRD,Mercury Trade Links Ltd.,BSE
3022,,,,3022,NIRAVCOM,Nirav Commercials Ltd.,BSE
3023,,,,3023,WHITHAL,White Hall Commercial Co.Ltd.,BSE
3024,,,,3024,ASUTENT,Asutosh Enterprise Ltd.,BSE
3025,,,,3025,APOLLOFI,Apollo Finvest (India) Ltd.,BSE
3026,,,,3026,ENBETRD,Enbee Trade & Finance Ltd.,BSE
3027,,,,3027,GANONPRO,Ganon Products Limited,BSE
3028,,,,3028,DEVITRD,Devinsu Trading Ltd.,BSE
3029,,,,3029,SHRJAGP,Shri Jagdamba Polymers Ltd,BSE
3030,,,,3030,LLOYDSME,Lloyds Metals and Energy Limited,BSE
3031,,,,3031,PUNCTRD,Punctual Trading Ltd.,BSE
3032,,,,3032,LLOYDSENT,LLOYDS ENTERPRISES LIMITED,BSE
3033,,,,3033,BETXIND,Betex India Ltd.,BSE
3034,,,,3034,VIRYA,VIRYA RESOURCES LIMITED,BSE
3035,,,,3035,POLYTEX,Polytex India Ltd.,BSE
3036,,,,3036,DHANCOT,Dhanlaxmi Cotex Ltd.,BSE
3037,,,,3037,OASISEC,Oasis Securities Limited,BSE
3038,,,,3038,GARNETINT,Garnet International Limited,BSE
3039,,,,3039,SHALPRO,Shalimar Productions Ltd.,BSE
3040,,,,3040,MEENST,Meenakshi Steel Industries Ltd.,BSE
3041,,,,3041,VARUNME,Varun Mercantile Ltd.,BSE
3042,,,,3042,VINVANI,Vinayak Vanijya Ltd.,BSE
3043,,,,3043,DONEAR,Donear Industries Ltd,BSE
3044,,,,3044,SUPER,Super Sales India Ltd.,BSE
3045,,,,3045,SEQUENT,Sequent Scientific Limited,BSE
3046,,,,3046,STCINDIA,State Trading Corporation of India,BSE
3047,,,,3047,ZENITHEXPO,Zenith Exports Ltd.,BSE
3048,,,,3048,KOHINOOR,Kohinoor Foods Ltd,BSE
3049,,,,3049,NEELKANTH,NEELKANTH LIMITED,BSE
3050,,,,3050,AVANTIFEED,Avanti Feeds ltd.,BSE
3051,,,,3051,ZODJRDMKJ,Zodiac-JRD-MKJ Ltd.,BSE
3052,,,,3052,SITAENT,Sita Enterprises LTD.,BSE
3053,,,,3053,PULSRIN,Pulsar International Limited,BSE
3054,,,,3054,MANBRO,Manbro Industries Limited,BSE
3055,,,,3055,KEYFINSERV,KEYNOTE FINANCIAL SERVICES LIMITED,BSE
3056,,,,3056,ADANIENT,Adani Enterprises Ltd.,BSE
3057,,,,3057,ASTALLTD,ASTAL LABORATORIES LIMITED,BSE
3058,,,,3058,HARIAEXPO,Haria Exports Ltd.,BSE
3059,,,,3059,BHANDARI,Bhandari Hosiery Exports Ltd.,BSE
3060,,,,3060,RLF,RLF Ltd.,BSE
3061,,,,3061,REGENTRP,Regent Enterprises Limited,BSE
3062,,,,3062,ORBTEXP,Orbit Exports Ltd.,BSE
3063,,,,3063,SAVERA,Savera Industries Ltd.,BSE
3064,,,,3064,CHROME,Chrome Silicon Limited,BSE
3065,,,,3065,ZJEETMAC,Jeet Machine Tools Ltd.,BSE
3066,,,,3066,NAVA,NAVA LIMITED,BSE
3067,,,,3067,ZHINUDYP,Hindusthan Udyog Ltd,BSE
3068,,,,3068,REMIEDEL,Remi Edelstahl Tubulars Limited,BSE
3069,,,,3069,GSAUTO,G.S. Auto International Ltd.,BSE
3070,,,,3070,TRANSFRE,Trans-Freight Containers Ltd.,BSE
3071,,,,3071,SBCL,Shivalik Bimetal Controls Ltd.,BSE
3072,,,,3072,GANDHITUBE,Gandhi Special Tubes Ltd.,BSE
3073,,,,3073,AMFORG,Amforge Industries Ltd.,BSE
3074,,,,3074,ONIXSOLAR,ONIX SOLAR ENERGY LIMITED,BSE
3075,,,,3075,ORICONENT,Oricon Enterprises Ltd.,BSE
3076,,,,3076,ACROW,Acrow (India) Ltd.,BSE
3077,,,,3077,STLSTRINF,Steel Strips Infrastructures Limited,BSE
3078,,,,3078,PENIND,Pennar Industries Ltd.,BSE
3079,,,,3079,JYOTISTRUC,Jyoti Structures Ltd.,BSE
3080,,,,3080,JAYUSH,Jay Ushin Ltd.,BSE
3081,,,,3081,SSWL,Steel Strips & Wheels Ltd,BSE
3082,,,,3082,MANINDS,Man Industries (India) Ltd,BSE
3083,,,,3083,IMEC,IMEC SERVICES LIMITED,BSE
3084,,,,3084,MDRNSTL,Modern Steels Limited,BSE
3085,,,,3085,SYNTHFO,Synthiko Foils Ltd.,BSE
3086,,,,3086,GOLKONDA,Golkonda Aluminium Extrusions Ltd,BSE
3087,,,,3087,GUJTLRM,Gujarat Toolroom Ltd.,BSE
3088,,,,3088,GFSTEELS,Grand Foundry Ltd.,BSE
3089,,,,3089,AJMERA,Ajmera Realty & Infra India Limited,BSE
3090,,,,3090,COCHINM,Cochin Minerals & Rutile Ltd.,BSE
3091,,,,3091,ISWL,India Steel Works Ltd,BSE
3092,,,,3092,KVFORGE,KRISHANVEER FORGE LIMITED,BSE
3093,,,,3093,CARBORUNIV,Carborundum Universal Ltd.,BSE
3094,,,,3094,MMTC,MMTC Ltd.,BSE
3095,,,,3095,VALLABHSQ,Vallabh Steels ltd,BSE
3096,,,,3096,ASHIS,Ashiana Ispat Limited,BSE
3097,,,,3097,PMTELELIN,P.M. Telelinnks Limited,BSE
3098,,,,3098,SMFIL,Smiths & Founders (India) Limited,BSE
3099,,,,3099,BLOIN,Bloom Industries Ltd,BSE
3100,,,,3100,MAITRI,Maitri Enterprises Limited,BSE
3101,,,,3101,SHAHALLOYS,Shah Alloys Limited,BSE
3102,,,,3102,ELANGO,Elango Industries Ltd,BSE
3103,,,,3103,KANSHST,Kanishk Steel Industries Ltd,BSE
3104,,,,3104,MAHALXSE,Mahalaxmi Seamless Ltd.,BSE
3105,,,,3105,SIMPLEXCAS,Simplex Castings Ltd.,BSE
3106,,,,3106,SSWRL,Shree Steel Wire Ropes Ltd.,BSE
3107,,,,3107,SIZEMASTER,SIZEMASTERS TECHNOLOGY LIMITED,BSE
3108,,,,3108,SOUTHMG,Southern Magnesium And Chemicals Lt,BSE
3109,,,,3109,BAROEXT,Baroda Extrusion Ltd.,BSE
3110,,,,3110,GUJCONT,Gujarat Containers Ltd.,BSE
3111,,,,3111,KALYANIFRG,Kalyani Forge Ltd.,BSE
3112,,,,3112,PANCHMAHQ,Panchmahal Steel Ltd.,BSE
3113,,,,3113,ADITYA,Aditya Ispat Ltd.,BSE
3114,,,,3114,STEELCAS,Steelcast Ltd.,BSE
3115,,,,3115,PITTIENG,PITTI ENGINEERING LIMITED,BSE
3116,,,,3116,GLITTEKG,Glittek Granites Ltd.,BSE
3117,,,,3117,PRADPME,Pradeep Metals Ltd.,BSE
3118,,,,3118,GNRL,Gujarat Natural Resources Limited,BSE
3119,,,,3119,TNSTLTU,Tamilnadu Steel Tubes Ltd.,BSE
3120,,,,3120,MSCTC,Mardia Samyoung Capillary Tubes Co.,BSE
3121,,,,3121,SHRDAIS,Sharda Ispat Ltd.,BSE
3122,,,,3122,MAHASTEEL,Mahamaya Steel Industries Limited,BSE
3123,,,,3123,NOVIS,Nova Iron & Steel Ltd.,BSE
3124,,,,3124,STERPOW,Sterling Powergensys Limited,BSE
3125,,,,3125,FFPL,Foundry Fuel Products Ltd.,BSE
3126,,,,3126,HINDCOPPER,Hindustan Copper Ltd.,BSE
3127,,,,3127,TULSYAN,Tulsyan NEC Ltd,BSE
3128,,,,3128,AXELPOLY,Axel Polymers Ltd.,BSE
3129,,,,3129,NLCINDIA,NLC India Limited,BSE
3130,,,,3130,SPECTRA,Spectra Industries Ltd.,BSE
3131,,,,3131,KAJARIR,KIC Metaliks Ltd.,BSE
3132,,,,3132,SOLIDSTON,Solid Stone Company Ltd.,BSE
3133,,,,3133,SHILGRAVQ,Shilp Gravures Ltd.,BSE
3134,,,,3134,WHITEORG,White Organic Agro Limited,BSE
3135,,,,3135,MFSINTRCRP,MFS Intercorp Limited,BSE
3136,,,,3136,AROGRANITE,Aro Granite Industries Ltd.,BSE
3137,,,,3137,RUDRAECO,RUDRA ECOVATION LIMITED,BSE
3138,,,,3138,RAJKSYN,Rajkamal Synthetics Ltd.,BSE
3139,,,,3139,DEEPAKSP,Deepak Spinners Ltd.,BSE
3140,,,,3140,LOYALTEX,Loyal Textiles Mills Ltd,BSE
3141,,,,3141,HIMATSEIDE,Himatsingka Seide Ltd.,BSE
3142,,,,3142,BSL,BSL Ltd.,BSE
3143,,,,3143,MARKOBENZ,MARKOBENZ VENTURES LIMITED,BSE
3144,,,,3144,PBMPOLY,P.B.M. Polytex Ltd.,BSE
3145,,,,3145,ADINATH,Adinath Textiles Ltd.,BSE
3146,,,,3146,KONARKSY,Konark Synthetics  Ltd,BSE
3147,,,,3147,SURYALA,Suryalata Spinning Mills Ltd.,BSE
3148,,,,3148,SURYVANSP,Suryavanshi Spinning Mills Ltd.,BSE
3149,,,,3149,TTL,T T Ltd,BSE
3150,,,,3150,WELSPUNLIV,WELSPUN LIVING LIMITED,BSE
3151,,,,3151,INDIANACRY,Indian Acrylics Ltd,BSE
3152,,,,3152,GANECOS,Ganesha Ecosphere Limited,BSE
3153,,,,3153,CEETAIN,Ceeta Industries Ltd.,BSE
3154,,,,3154,VARDMNPOLY,Vardhman Polytex Ltd.,BSE
3155,,,,3155,RISHYRN,Rishabh Special Yarns Ltd,BSE
3156,,,,3156,BLACKROSE,Black Rose Industries Ltd,BSE
3157,,,,3157,STCORP,S & T Corporation Limited,BSE
3158,,,,3158,KLIFESTYL,K-Lifestyle & Industries Limited,BSE
3159,,,,3159,RAMGOPOLY,Ramgopal Polytex Ltd,BSE
3160,,,,3160,SANGAMIND,Sangam (India) Ltd,BSE
3161,,,,3161,TTLEL,TTL ENTERPRISES LIMITED,BSE
3162,,,,3162,MKVENTURES,MKVENTURES CAPITAL LIMITED,BSE
3163,,,,3163,KUSHIND,Kush Industries Limited,BSE
3164,,,,3164,SRECR,Sree chem Resins Ltd,BSE
3165,,,,3165,SURBHIN,Surbhi Industries Limited,BSE
3166,,,,3166,SEASONST,Seasons Textiles Ltd,BSE
3167,,,,3167,ZENIFIB,Zenith Fibres Limited,BSE
3168,,,,3168,BHILSPIN,Bhilwara Spinners Ltd,BSE
3169,,,,3169,AARVEEDEN,Aarvee Denims & Exports Ltd.,BSE
3170,,,,3170,SANTETX,Sanrhea Technical Textiles Ltd.,BSE
3171,,,,3171,ASHIMASYN,Ashima Ltd,BSE
3172,,,,3172,PIONEEREMB,Pioneer Embroideries Ltd.,BSE
3173,,,,3173,VIPPYSP,Vippy Spinpro Ltd.,BSE
3174,,,,3174,JAIHINDS,Jaihind Synthetics Ltd.,BSE
